2021-08-17 18:44:24.576+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.max_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 4278190080 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2021-08-17 18:44:24.581+0000 WARN [o.n.k.i.JvmChecker] The dbms.memory.heap.initial_size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a JVM computed heuristic of 268435456 bytes is used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2021-08-17 18:44:24.628+0000 WARN [o.n.i.p.PageCache] The dbms.memory.pagecache.size setting has not been configured. It is recommended that this setting is always explicitly configured, to ensure the system has a balanced configuration. Until then, a computed heuristic value of 6413924352 bytes will be used instead. Run `neo4j-admin memrec` for memory configuration suggestions.
2021-08-17 18:44:24.669+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2021-08-17 18:44:24.670+0000 INFO [o.n.i.d.DiagnosticsManager]                              [ System diagnostics ]                             
2021-08-17 18:44:24.670+0000 INFO [o.n.i.d.DiagnosticsManager] ********************************************************************************
2021-08-17 18:44:24.675+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.676+0000 INFO [o.n.i.d.DiagnosticsManager]                          [ System memory information ]                          
2021-08-17 18:44:24.676+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.698+0000 INFO [o.n.i.d.DiagnosticsManager] Total Physical memory: 15.93GiB
2021-08-17 18:44:24.699+0000 INFO [o.n.i.d.DiagnosticsManager] Free Physical memory: 5.389GiB
2021-08-17 18:44:24.699+0000 INFO [o.n.i.d.DiagnosticsManager] Committed virtual memory: 424.0MiB
2021-08-17 18:44:24.700+0000 INFO [o.n.i.d.DiagnosticsManager] Total swap space: 28.43GiB
2021-08-17 18:44:24.700+0000 INFO [o.n.i.d.DiagnosticsManager] Free swap space: 12.79GiB
2021-08-17 18:44:24.701+0000 INFO [o.n.i.d.DiagnosticsManager] 
2021-08-17 18:44:24.701+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.701+0000 INFO [o.n.i.d.DiagnosticsManager]                            [ JVM memory information ]                           
2021-08-17 18:44:24.702+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.703+0000 INFO [o.n.i.d.DiagnosticsManager] Free  memory: 219.2MiB
2021-08-17 18:44:24.703+0000 INFO [o.n.i.d.DiagnosticsManager] Total memory: 256.0MiB
2021-08-17 18:44:24.704+0000 INFO [o.n.i.d.DiagnosticsManager] Max   memory: 3.984GiB
2021-08-17 18:44:24.712+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Young Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2021-08-17 18:44:24.713+0000 INFO [o.n.i.d.DiagnosticsManager] Garbage Collector: G1 Old Generation: [G1 Eden Space, G1 Survivor Space, G1 Old Gen]
2021-08-17 18:44:24.718+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-nmethods' (Non-heap memory): committed=2.438MiB, used=1.682MiB, max=7.250MiB, threshold=0B
2021-08-17 18:44:24.719+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Metaspace (Non-heap memory): committed=20.13MiB, used=19.69MiB, max=-1B, threshold=0B
2021-08-17 18:44:24.720+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'profiled nmethods' (Non-heap memory): committed=3.375MiB, used=3.335MiB, max=116.4MiB, threshold=0B
2021-08-17 18:44:24.720+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: Compressed Class Space (Non-heap memory): committed=2.125MiB, used=1.905MiB, max=1024MiB, threshold=0B
2021-08-17 18:44:24.721+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Eden Space (Heap memory): committed=62.00MiB, used=24.00MiB, max=-1B, threshold=?
2021-08-17 18:44:24.721+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Old Gen (Heap memory): committed=191.0MiB, used=9.840MiB, max=3.984GiB, threshold=0B
2021-08-17 18:44:24.722+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: G1 Survivor Space (Heap memory): committed=3.000MiB, used=3.000MiB, max=-1B, threshold=?
2021-08-17 18:44:24.723+0000 INFO [o.n.i.d.DiagnosticsManager] Memory Pool: CodeHeap 'non-profiled nmethods' (Non-heap memory): committed=2.438MiB, used=711.8KiB, max=116.4MiB, threshold=0B
2021-08-17 18:44:24.723+0000 INFO [o.n.i.d.DiagnosticsManager] 
2021-08-17 18:44:24.723+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.724+0000 INFO [o.n.i.d.DiagnosticsManager]                         [ Operating system information ]                        
2021-08-17 18:44:24.724+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.725+0000 INFO [o.n.i.d.DiagnosticsManager] Operating System: Windows 10; version: 10.0; arch: amd64; cpus: 16
2021-08-17 18:44:24.742+0000 INFO [o.n.i.d.DiagnosticsManager] Process id: 13328@DESKTOP-JBM0291
2021-08-17 18:44:24.743+0000 INFO [o.n.i.d.DiagnosticsManager] Byte order: LITTLE_ENDIAN
2021-08-17 18:44:24.760+0000 INFO [o.n.i.d.DiagnosticsManager] Local timezone: America/New_York
2021-08-17 18:44:24.760+0000 INFO [o.n.i.d.DiagnosticsManager] 
2021-08-17 18:44:24.761+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.761+0000 INFO [o.n.i.d.DiagnosticsManager]                               [ JVM information ]                               
2021-08-17 18:44:24.761+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.762+0000 INFO [o.n.i.d.DiagnosticsManager] VM Name: Java HotSpot(TM) 64-Bit Server VM
2021-08-17 18:44:24.763+0000 INFO [o.n.i.d.DiagnosticsManager] VM Vendor: Oracle Corporation
2021-08-17 18:44:24.763+0000 INFO [o.n.i.d.DiagnosticsManager] VM Version: 11.0.7+8-LTS
2021-08-17 18:44:24.765+0000 INFO [o.n.i.d.DiagnosticsManager] JIT compiler: HotSpot 64-Bit Tiered Compilers
2021-08-17 18:44:24.765+0000 INFO [o.n.i.d.DiagnosticsManager] VM Arguments: [-javaagent:D:\Program Files\IntelliJ IDEA 2018.2.4\lib\idea_rt.jar=62622:D:\Program Files\IntelliJ IDEA 2018.2.4\bin, -Dfile.encoding=UTF-8]
2021-08-17 18:44:24.766+0000 INFO [o.n.i.d.DiagnosticsManager] 
2021-08-17 18:44:24.766+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.766+0000 INFO [o.n.i.d.DiagnosticsManager]                                [ Java classpath ]                               
2021-08-17 18:44:24.767+0000 INFO [o.n.i.d.DiagnosticsManager] --------------------------------------------------------------------------------
2021-08-17 18:44:24.855+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-4.0.4.jar
2021-08-17 18:44:24.856+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\jakarta.inject-2.5.0.jar
2021-08-17 18:44:24.856+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-kernel-api-4.0.4.jar
2021-08-17 18:44:24.856+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\commons-beanutils-1.9.4.jar
2021-08-17 18:44:24.856+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\lucene-codecs-8.2.0.jar
2021-08-17 18:44:24.857+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\jetty-servlet-9.4.17.v20190418.jar
2021-08-17 18:44:24.857+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\hk2-api-2.5.0.jar
2021-08-17 18:44:24.857+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\slf4j-nop-1.7.25.jar
2021-08-17 18:44:24.858+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-ast-4.0-4.0.4.jar
2021-08-17 18:44:24.858+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\lucene-analyzers-common-8.2.0.jar
2021-08-17 18:44:24.858+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\jetty-xml-9.4.17.v20190418.jar
2021-08-17 18:44:24.859+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-security-4.0.4.jar
2021-08-17 18:44:24.859+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-index-4.0.4.jar
2021-08-17 18:44:24.859+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\commons-logging-1.2.jar
2021-08-17 18:44:24.860+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\eclipse-collections-api-10.0.0.jar
2021-08-17 18:44:24.860+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\jakarta.xml.bind-api-2.3.2.jar
2021-08-17 18:44:24.860+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\shiro-event-1.5.2.jar
2021-08-17 18:44:24.860+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-wal-4.0.4.jar
2021-08-17 18:44:24.861+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\netty-all-4.1.48.Final.jar
2021-08-17 18:44:24.861+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\jakarta.ws.rs-api-2.1.5.jar
2021-08-17 18:44:24.861+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-parser-4.0-4.0.4.jar
2021-08-17 18:44:24.862+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-front-end-4.0-4.0.4.jar
2021-08-17 18:44:24.862+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\jaxb-runtime-2.3.2.jar
2021-08-17 18:44:24.862+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\jna-5.4.0.jar
2021-08-17 18:44:24.862+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\shiro-crypto-cipher-1.5.2.jar
2021-08-17 18:44:24.863+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-procedure-api-4.0.4.jar
2021-08-17 18:44:24.863+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-exceptions-4.0.4.jar
2021-08-17 18:44:24.863+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\hk2-utils-2.5.0.jar
2021-08-17 18:44:24.863+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\jersey-container-servlet-2.29.jar
2021-08-17 18:44:24.864+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-unsafe-4.0.4.jar
2021-08-17 18:44:24.864+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-token-api-4.0.4.jar
2021-08-17 18:44:24.864+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-cypher-runtime-util-4.0.4.jar
2021-08-17 18:44:24.865+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-ssl-4.0.4.jar
2021-08-17 18:44:24.865+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\WMI4Java-1.6.3.jar
2021-08-17 18:44:24.865+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\commons-configuration-1.10.jar
2021-08-17 18:44:24.866+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-values-4.0.4.jar
2021-08-17 18:44:24.866+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-browser-4.0.7.jar
2021-08-17 18:44:24.866+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-label-index-4.0.4.jar
2021-08-17 18:44:24.867+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-dbms-4.0.4.jar
2021-08-17 18:44:24.867+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\neo4j-expressions-4.0-4.0.4.jar
2021-08-17 18:44:24.867+0000 INFO [o.n.i.d.DiagnosticsManager]  [classpath] C:\Users\Ting\Documents\GDBViews\lib\caffeine-2.8.0.jar
